Running command: python kuramoto_main.py   --exp_name BTFF_g15_s321   --seed 321   --n_train_glyphs 15   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type baseline --use_omega --animate
>>> Hyper‑parameters
exp_name            : BTFF_g15_s321
seed                : 321
checkpoint_every    : 10
load_model          : final
model_type          : baseline
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : True
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 15
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.5751 | acc=0.8179
S/D training complete.

Epoch 1/50 | Train Loss=0.7169, Acc=0.4820 | Val Loss=0.6864, Acc=0.5500
Epoch 13/50 | Train Loss=0.1807, Acc=0.9770 | Val Loss=0.1852, Acc=0.9600
Epoch 14/50 | Train Loss=0.1605, Acc=0.9890 | Val Loss=0.1558, Acc=0.9700
Epoch 15/50 | Train Loss=0.1340, Acc=0.9945 | Val Loss=0.1202, Acc=1.0000
Epoch 16/50 | Train Loss=0.1213, Acc=0.9915 | Val Loss=0.1110, Acc=1.0000
Epoch 17/50 | Train Loss=0.1031, Acc=0.9940 | Val Loss=0.1044, Acc=0.9900
Epoch 18/50 | Train Loss=0.0935, Acc=0.9940 | Val Loss=0.0850, Acc=0.9900
Epoch 19/50 | Train Loss=0.0854, Acc=0.9925 | Val Loss=0.0895, Acc=0.9800
Epoch 20/50 | Train Loss=0.0761, Acc=0.9960 | Val Loss=0.0643, Acc=1.0000
Epoch 21/50 | Train Loss=0.0716, Acc=0.9945 | Val Loss=0.0655, Acc=1.0000
Epoch 22/50 | Train Loss=0.0640, Acc=0.9960 | Val Loss=0.0615, Acc=0.9900
Epoch 23/50 | Train Loss=0.0607, Acc=0.9955 | Val Loss=0.0611, Acc=0.9800
Epoch 24/50 | Train Loss=0.0556, Acc=0.9945 | Val Loss=0.0480, Acc=1.0000
Epoch 25/50 | Train Loss=0.0524, Acc=0.9960 | Val Loss=0.0459, Acc=1.0000
Epoch 26/50 | Train Loss=0.0473, Acc=0.9950 | Val Loss=0.0360, Acc=1.0000
Epoch 27/50 | Train Loss=0.0451, Acc=0.9945 | Val Loss=0.0394, Acc=0.9900
Epoch 28/50 | Train Loss=0.0411, Acc=0.9975 | Val Loss=0.0409, Acc=1.0000
Epoch 29/50 | Train Loss=0.0385, Acc=0.9965 | Val Loss=0.0346, Acc=1.0000
Epoch 30/50 | Train Loss=0.0355, Acc=0.9975 | Val Loss=0.0267, Acc=1.0000
Epoch 31/50 | Train Loss=0.0388, Acc=0.9965 | Val Loss=0.0332, Acc=1.0000
Epoch 32/50 | Train Loss=0.0364, Acc=0.9960 | Val Loss=0.0361, Acc=1.0000
Epoch 33/50 | Train Loss=0.0322, Acc=0.9970 | Val Loss=0.0168, Acc=1.0000
Epoch 34/50 | Train Loss=0.0295, Acc=0.9970 | Val Loss=0.0285, Acc=1.0000
Epoch 35/50 | Train Loss=0.0307, Acc=0.9980 | Val Loss=0.0239, Acc=1.0000
Epoch 36/50 | Train Loss=0.0287, Acc=0.9970 | Val Loss=0.0234, Acc=1.0000
Epoch 37/50 | Train Loss=0.0273, Acc=0.9965 | Val Loss=0.0295, Acc=1.0000
Epoch 38/50 | Train Loss=0.0258, Acc=0.9975 | Val Loss=0.0253, Acc=0.9900
Epoch 39/50 | Train Loss=0.0290, Acc=0.9945 | Val Loss=0.0199, Acc=1.0000
Epoch 40/50 | Train Loss=0.0251, Acc=0.9970 | Val Loss=0.0153, Acc=1.0000
Epoch 41/50 | Train Loss=0.0193, Acc=0.9985 | Val Loss=0.0297, Acc=0.9900
Epoch 42/50 | Train Loss=0.0244, Acc=0.9955 | Val Loss=0.0430, Acc=0.9900
Epoch 43/50 | Train Loss=0.0216, Acc=0.9970 | Val Loss=0.0155, Acc=1.0000
Epoch 44/50 | Train Loss=0.0222, Acc=0.9965 | Val Loss=0.0200, Acc=0.9900
Epoch 45/50 | Train Loss=0.0294, Acc=0.9930 | Val Loss=0.0219, Acc=1.0000
Epoch 46/50 | Train Loss=0.0201, Acc=0.9975 | Val Loss=0.0201, Acc=1.0000
Epoch 47/50 | Train Loss=0.0188, Acc=0.9980 | Val Loss=0.0110, Acc=1.0000
Epoch 48/50 | Train Loss=0.0176, Acc=0.9985 | Val Loss=0.0149, Acc=1.0000
Epoch 49/50 | Train Loss=0.0173, Acc=0.9975 | Val Loss=0.0137, Acc=1.0000
Epoch 50/50 | Train Loss=0.0144, Acc=0.9980 | Val Loss=0.0102, Acc=1.0000

RMTS test loss=0.7636 | acc=0.7600
R-MTS training complete.
