Running command: python kuramoto_main.py   --exp_name KFFF_g15_s492   --seed 492   --n_train_glyphs 15   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --animate
>>> Hyper‑parameters
exp_name            : KFFF_g15_s492
seed                : 492
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 15
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.5416 | acc=0.8305
S/D training complete.

Epoch 1/50 | Train Loss=0.6826, Acc=0.5545 | Val Loss=0.6468, Acc=0.6500
Epoch 14/50 | Train Loss=0.0600, Acc=0.9850 | Val Loss=0.0229, Acc=1.0000
Epoch 15/50 | Train Loss=0.0587, Acc=0.9830 | Val Loss=0.0366, Acc=1.0000
Epoch 16/50 | Train Loss=0.0505, Acc=0.9870 | Val Loss=0.0412, Acc=0.9900
Epoch 17/50 | Train Loss=0.0532, Acc=0.9855 | Val Loss=0.0203, Acc=1.0000
Epoch 18/50 | Train Loss=0.0544, Acc=0.9815 | Val Loss=0.0230, Acc=1.0000
Epoch 19/50 | Train Loss=0.0523, Acc=0.9865 | Val Loss=0.0639, Acc=0.9900
Epoch 20/50 | Train Loss=0.0520, Acc=0.9865 | Val Loss=0.0339, Acc=0.9900
Epoch 21/50 | Train Loss=0.0484, Acc=0.9850 | Val Loss=0.0711, Acc=0.9700
Epoch 22/50 | Train Loss=0.0505, Acc=0.9870 | Val Loss=0.0712, Acc=0.9800
Epoch 23/50 | Train Loss=0.0448, Acc=0.9855 | Val Loss=0.0393, Acc=0.9800
Epoch 24/50 | Train Loss=0.0455, Acc=0.9880 | Val Loss=0.0546, Acc=0.9700
Epoch 25/50 | Train Loss=0.0457, Acc=0.9835 | Val Loss=0.0214, Acc=1.0000
Epoch 26/50 | Train Loss=0.0467, Acc=0.9875 | Val Loss=0.0218, Acc=1.0000
Epoch 27/50 | Train Loss=0.0460, Acc=0.9885 | Val Loss=0.0147, Acc=1.0000
Epoch 28/50 | Train Loss=0.0475, Acc=0.9845 | Val Loss=0.0581, Acc=0.9900
Epoch 29/50 | Train Loss=0.0456, Acc=0.9875 | Val Loss=0.0324, Acc=0.9900
Epoch 30/50 | Train Loss=0.0455, Acc=0.9840 | Val Loss=0.0173, Acc=1.0000
Epoch 31/50 | Train Loss=0.0472, Acc=0.9870 | Val Loss=0.0234, Acc=1.0000
Epoch 32/50 | Train Loss=0.0498, Acc=0.9850 | Val Loss=0.0294, Acc=0.9800
Epoch 33/50 | Train Loss=0.0484, Acc=0.9845 | Val Loss=0.0222, Acc=0.9900
Epoch 34/50 | Train Loss=0.0514, Acc=0.9850 | Val Loss=0.0306, Acc=0.9900
Epoch 35/50 | Train Loss=0.0419, Acc=0.9865 | Val Loss=0.0422, Acc=0.9800
Epoch 36/50 | Train Loss=0.0424, Acc=0.9895 | Val Loss=0.0378, Acc=0.9900
Epoch 37/50 | Train Loss=0.0498, Acc=0.9860 | Val Loss=0.0177, Acc=0.9900
Epoch 38/50 | Train Loss=0.0413, Acc=0.9880 | Val Loss=0.0215, Acc=1.0000
Epoch 39/50 | Train Loss=0.0434, Acc=0.9885 | Val Loss=0.0231, Acc=0.9900
Epoch 40/50 | Train Loss=0.0499, Acc=0.9860 | Val Loss=0.0370, Acc=0.9900
Epoch 41/50 | Train Loss=0.0411, Acc=0.9890 | Val Loss=0.0239, Acc=0.9900
Epoch 42/50 | Train Loss=0.0547, Acc=0.9855 | Val Loss=0.0090, Acc=1.0000
Epoch 43/50 | Train Loss=0.0417, Acc=0.9870 | Val Loss=0.0372, Acc=0.9900
Epoch 44/50 | Train Loss=0.0493, Acc=0.9845 | Val Loss=0.0056, Acc=1.0000
Epoch 45/50 | Train Loss=0.0393, Acc=0.9875 | Val Loss=0.0227, Acc=0.9900
Epoch 46/50 | Train Loss=0.0503, Acc=0.9845 | Val Loss=0.0297, Acc=0.9900
Epoch 47/50 | Train Loss=0.0429, Acc=0.9850 | Val Loss=0.0079, Acc=1.0000
Epoch 48/50 | Train Loss=0.0458, Acc=0.9830 | Val Loss=0.0340, Acc=0.9900
Epoch 49/50 | Train Loss=0.0504, Acc=0.9840 | Val Loss=0.0190, Acc=0.9900
Epoch 50/50 | Train Loss=0.0431, Acc=0.9830 | Val Loss=0.0169, Acc=1.0000

RMTS test loss=0.7330 | acc=0.7775
R-MTS training complete.
