Running command: python kuramoto_main.py   --exp_name KTFF_g15_s319   --seed 319   --n_train_glyphs 15   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --use_omega --animate
>>> Hyper‑parameters
exp_name            : KTFF_g15_s319
seed                : 319
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : True
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 15
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.5403 | acc=0.8405
S/D training complete.

Epoch 1/50 | Train Loss=0.6677, Acc=0.6055 | Val Loss=0.6313, Acc=0.7400
Epoch 29/50 | Train Loss=0.0323, Acc=0.9915 | Val Loss=0.0374, Acc=0.9800
Epoch 30/50 | Train Loss=0.0229, Acc=0.9940 | Val Loss=0.0074, Acc=1.0000
Epoch 31/50 | Train Loss=0.0305, Acc=0.9900 | Val Loss=0.0139, Acc=1.0000
Epoch 32/50 | Train Loss=0.0388, Acc=0.9900 | Val Loss=0.0159, Acc=1.0000
Epoch 33/50 | Train Loss=0.0292, Acc=0.9930 | Val Loss=0.0196, Acc=0.9900
Epoch 34/50 | Train Loss=0.0360, Acc=0.9895 | Val Loss=0.0170, Acc=1.0000
Epoch 35/50 | Train Loss=0.0273, Acc=0.9920 | Val Loss=0.0492, Acc=0.9900
Epoch 36/50 | Train Loss=0.0218, Acc=0.9960 | Val Loss=0.0119, Acc=1.0000
Epoch 37/50 | Train Loss=0.0249, Acc=0.9930 | Val Loss=0.0409, Acc=0.9800
Epoch 38/50 | Train Loss=0.0253, Acc=0.9935 | Val Loss=0.0059, Acc=1.0000
Epoch 39/50 | Train Loss=0.0238, Acc=0.9920 | Val Loss=0.0199, Acc=1.0000
Epoch 40/50 | Train Loss=0.0244, Acc=0.9915 | Val Loss=0.0154, Acc=0.9900
Epoch 41/50 | Train Loss=0.0250, Acc=0.9925 | Val Loss=0.0074, Acc=1.0000
Epoch 42/50 | Train Loss=0.0323, Acc=0.9905 | Val Loss=0.0267, Acc=0.9900
Epoch 43/50 | Train Loss=0.0399, Acc=0.9880 | Val Loss=0.0323, Acc=0.9800
Epoch 44/50 | Train Loss=0.0268, Acc=0.9920 | Val Loss=0.0098, Acc=1.0000
Epoch 45/50 | Train Loss=0.0201, Acc=0.9955 | Val Loss=0.0285, Acc=0.9900
Epoch 46/50 | Train Loss=0.0324, Acc=0.9915 | Val Loss=0.0209, Acc=0.9900
Epoch 47/50 | Train Loss=0.0199, Acc=0.9955 | Val Loss=0.0137, Acc=0.9900
Epoch 48/50 | Train Loss=0.0278, Acc=0.9920 | Val Loss=0.0123, Acc=1.0000
Epoch 49/50 | Train Loss=0.0259, Acc=0.9935 | Val Loss=0.0143, Acc=1.0000
Epoch 50/50 | Train Loss=0.0275, Acc=0.9935 | Val Loss=0.0281, Acc=0.9900

RMTS test loss=0.7827 | acc=0.7885
R-MTS training complete.
