Running command: python kuramoto_main.py   --exp_name KFFT_g95_s123   --seed 123   --n_train_glyphs 95   --n_train 4000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --symmetric_j --animate
>>> Hyper‑parameters
exp_name            : KFFT_g95_s123
seed                : 123
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : True
n_train_glyphs      : 95
n_train             : 4000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.2210 | acc=0.9162
S/D training complete.

Epoch 1/50 | Train Loss=0.6837, Acc=0.6110 | Val Loss=0.6499, Acc=0.8700
Epoch 42/50 | Train Loss=0.0873, Acc=0.9698 | Val Loss=0.0872, Acc=0.9700
Epoch 43/50 | Train Loss=0.1002, Acc=0.9677 | Val Loss=0.0372, Acc=0.9900
Epoch 44/50 | Train Loss=0.0983, Acc=0.9665 | Val Loss=0.0667, Acc=0.9900
Epoch 45/50 | Train Loss=0.1031, Acc=0.9643 | Val Loss=0.0640, Acc=0.9800
Epoch 46/50 | Train Loss=0.0962, Acc=0.9683 | Val Loss=0.0755, Acc=0.9800
Epoch 47/50 | Train Loss=0.0978, Acc=0.9673 | Val Loss=0.0865, Acc=0.9700
Epoch 48/50 | Train Loss=0.0973, Acc=0.9670 | Val Loss=0.0721, Acc=0.9700
Epoch 49/50 | Train Loss=0.0954, Acc=0.9670 | Val Loss=0.0279, Acc=1.0000
Epoch 50/50 | Train Loss=0.1052, Acc=0.9660 | Val Loss=0.0815, Acc=0.9700

RMTS test loss=0.2736 | acc=0.9006
R-MTS training complete.
